,id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2,college_loc,provinceLoc,cityLoc,adcode
1078,707752,电气工程及其自动化,2020,619,2.0,10488,工学,电气类,湖北省武汉市,湖北省,武汉市,420100
1079,708760,电气工程及其自动化,2020,619,2.0,10488,工学,电气类,湖北省武汉市,湖北省,武汉市,420100
1080,709769,电子信息类,2020,619,2.0,10488,工学,电子信息类,湖北省武汉市,湖北省,武汉市,420100
1081,710779,信息与计算科学,2020,618,2.0,10488,理学,数学类,湖北省武汉市,湖北省,武汉市,420100
1082,711790,机械类,2020,618,2.0,10488,工学,机械类,湖北省武汉市,湖北省,武汉市,420100
1083,712802,能源与动力工程,2020,617,2.0,10488,工学,能源动力类,湖北省武汉市,湖北省,武汉市,420100
1084,713815,临床医学,2020,617,2.0,10488,医学,临床医学类,湖北省武汉市,湖北省,武汉市,420100
1085,714829,应用化学,2020,616,2.0,10488,理学,化学类,湖北省武汉市,湖北省,武汉市,420100
1086,715844,生物工程,2020,616,2.0,10488,工学,生物工程类,湖北省武汉市,湖北省,武汉市,420100
1087,716860,生物技术,2020,615,2.0,10488,理学,生物科学类,湖北省武汉市,湖北省,武汉市,420100
1088,717877,统计学,2020,615,2.0,10488,理学,统计学类,湖北省武汉市,湖北省,武汉市,420100
1089,718895,无机非金属材料工程,2020,615,2.0,10488,工学,材料类,湖北省武汉市,湖北省,武汉市,420100
1090,719914,化学工程与工艺,2020,615,2.0,10488,工学,化工与制药类,湖北省武汉市,湖北省,武汉市,420100
1091,720934,材料物理,2020,614,2.0,10488,工学,材料类,湖北省武汉市,湖北省,武汉市,420100
1092,721955,材料化学,2020,614,2.0,10488,工学,材料类,湖北省武汉市,湖北省,武汉市,420100
1093,722977,金属材料工程,2020,614,2.0,10488,工学,材料类,湖北省武汉市,湖北省,武汉市,420100
1094,724000,安全工程,2020,614,2.0,10488,工学,安全科学与工程类,湖北省武汉市,湖北省,武汉市,420100
1095,725024,预防医学,2020,614,2.0,10488,医学,公共卫生与预防医学类,湖北省武汉市,湖北省,武汉市,420100
1096,726049,工商管理类,2020,614,2.0,10488,管理学,工商管理类,湖北省武汉市,湖北省,武汉市,420100
1097,727075,工业工程,2020,614,2.0,10488,管理学,工业工程类,湖北省武汉市,湖北省,武汉市,420100
1098,728102,材料成型及控制工程,2020,613,2.0,10488,工学,机械类,湖北省武汉市,湖北省,武汉市,420100
1099,729130,测控技术与仪器,2020,613,2.0,10488,工学,仪器类,湖北省武汉市,湖北省,武汉市,420100
1100,730159,冶金工程,2020,613,2.0,10488,工学,材料类,湖北省武汉市,湖北省,武汉市,420100
1101,731189,交通工程,2020,613,2.0,10488,工学,交通运输类,湖北省武汉市,湖北省,武汉市,420100
1102,732220,卫生检验与检疫,2020,613,2.0,10488,医学,医学技术类,湖北省武汉市,湖北省,武汉市,420100
1103,733252,管理科学与工程类,2020,613,2.0,10488,管理学,管理科学与工程类,湖北省武汉市,湖北省,武汉市,420100
1104,734285,地理信息科学,2020,612,2.0,10488,理学,地理科学类,湖北省武汉市,湖北省,武汉市,420100
1105,735319,工程力学,2020,612,2.0,10488,工学,力学类,湖北省武汉市,湖北省,武汉市,420100
1106,736354,土木类,2020,612,2.0,10488,工学,土木类,湖北省武汉市,湖北省,武汉市,420100
1107,737390,药学,2020,612,2.0,10488,医学,药学类,湖北省武汉市,湖北省,武汉市,420100
1108,738427,行政管理,2020,612,2.0,10488,管理学,公共管理类,湖北省武汉市,湖北省,武汉市,420100
1109,739465,车辆工程,2020,611,2.0,10488,工学,机械类,湖北省武汉市,湖北省,武汉市,420100
1110,740504,矿物加工工程,2020,611,2.0,10488,工学,矿业类,湖北省武汉市,湖北省,武汉市,420100
1111,741544,环境工程,2020,611,2.0,10488,工学,环境科学与工程类,湖北省武汉市,湖北省,武汉市,420100
1112,742585,物业管理,2020,611,2.0,10488,管理学,工商管理类,湖北省武汉市,湖北省,武汉市,420100
1113,743627,物流工程,2020,611,2.0,10488,管理学,物流管理与工程类,湖北省武汉市,湖北省,武汉市,420100
1114,744670,法学,2020,591,1.0,10488,法学,法学类,湖北省武汉市,湖北省,武汉市,420100
1115,745714,行政管理,2020,590,1.0,10488,管理学,公共管理类,湖北省武汉市,湖北省,武汉市,420100
1116,746759,投资学,2020,590,1.0,10488,经济学,金融学类,湖北省武汉市,湖北省,武汉市,420100
1117,747805,物流管理,2020,590,1.0,10488,管理学,物流管理与工程类,湖北省武汉市,湖北省,武汉市,420100
1118,748852,英语,2020,590,1.0,10488,文学,外国语言文学类,湖北省武汉市,湖北省,武汉市,420100
1119,749900,工商管理类,2020,590,1.0,10488,管理学,工商管理类,湖北省武汉市,湖北省,武汉市,420100
1120,750949,物业管理,2020,589,1.0,10488,管理学,工商管理类,湖北省武汉市,湖北省,武汉市,420100
1121,751999,国际经济与贸易,2020,589,1.0,10488,经济学,经济与贸易类,湖北省武汉市,湖北省,武汉市,420100
1122,753050,社会工作,2020,589,1.0,10488,法学,社会学类,湖北省武汉市,湖北省,武汉市,420100
1123,754102,计算机类,2020,656,2.0,10701,工学,计算机类,陕西省西安市,陕西省,西安市,610100
1124,755155,数学类,2020,653,2.0,10701,理学,数学类,陕西省西安市,陕西省,西安市,610100
1125,756209,材料类,2020,647,2.0,10701,工学,材料类,陕西省西安市,陕西省,西安市,610100
1126,757264,电子信息类,2020,654,2.0,10701,工学,电子信息类,陕西省西安市,陕西省,西安市,610100
1127,758320,生物医学工程类,2020,646,2.0,10701,工学,生物医学工程类,陕西省西安市,陕西省,西安市,610100
1128,759377,自动化类,2020,653,2.0,10701,工学,自动化类,陕西省西安市,陕西省,西安市,610100
1129,760435,中国语言文学类,2020,605,1.0,10701,文学,中国语言文学类,陕西省西安市,陕西省,西安市,610100
1130,761494,管理科学与工程类,2020,607,1.0,10701,管理学,管理科学与工程类,陕西省西安市,陕西省,西安市,610100
1131,762554,外国语言文学类,2020,604,1.0,10701,文学,外国语言文学类,陕西省西安市,陕西省,西安市,610100
1132,763615,工科试验班（钱学森班之智能技术与自动化Q）,2020,682,2.0,10698,工学,自动化类,陕西省西安市,陕西省,西安市,610100
1133,764677,工科试验班（越杰计划之智能电气与信息类Q）,2020,681,2.0,10698,工学,"电气类,电子信息类",陕西省西安市,陕西省,西安市,610100
1134,765740,工科试验班（越杰计划之智能电气与信息类Q）,2020,681,2.0,10698,工学,"电气类,电子信息类",陕西省西安市,陕西省,西安市,610100
1135,766804,人工智能,2020,680,2.0,10698,工学,电子信息类,陕西省西安市,陕西省,西安市,610100
1136,767869,工科试验班（钱学森班之智能电气Q）,2020,680,2.0,10698,工学,电气类,陕西省西安市,陕西省,西安市,610100
1137,768935,工科试验班（钱学森班之智慧能源动力Q）,2020,680,2.0,10698,工学,能源动力类,陕西省西安市,陕西省,西安市,610100
1138,770002,工科试验班（钱学森班之智能制造Q）,2020,678,2.0,10698,工学,自动化类,陕西省西安市,陕西省,西安市,610100
1139,771070,工科试验班（越杰计划之智慧能源与智能制造类Q）,2020,678,2.0,10698,工学,"自动化类,能源动力类",陕西省西安市,陕西省,西安市,610100
1140,772139,理科试验班（数学H）,2020,678,2.0,10698,理学,数学类,陕西省西安市,陕西省,西安市,610100
1141,773209,工科试验班（智能电气与信息类）,2020,677,2.0,10698,工学,"电气类,电子信息类",陕西省西安市,陕西省,西安市,610100
1142,774280,工科试验班（智能电气与信息类）,2020,677,2.0,10698,工学,"电气类,电子信息类",陕西省西安市,陕西省,西安市,610100
1143,775352,工科试验班（大数据管理）,2020,676,2.0,10698,工学,计算机类,陕西省西安市,陕西省,西安市,610100
1144,776425,会计学（ACCA）,2020,676,2.0,10698,管理学,工商管理类,陕西省西安市,陕西省,西安市,610100
1145,777499,医学试验班（侯宗濂班H）,2020,676,2.0,10698,医学,临床医学类,陕西省西安市,陕西省,西安市,610100
1146,778574,工科试验班（智慧能源与智能制造类）,2020,674,2.0,10698,工学,"自动化类,能源动力类",陕西省西安市,陕西省,西安市,610100
1147,779650,医学试验班（5+3一体化）（学制五年）,2020,654,2.0,10698,医学,临床医学类,陕西省西安市,陕西省,西安市,610100
1148,780727,医学试验班（护理学）,2020,621,2.0,10698,医学,"护理学类,临床医学类",陕西省西安市,陕西省,西安市,610100
1149,781805,医学试验班（学制五年）,2020,618,2.0,10698,医学,临床医学类,陕西省西安市,陕西省,西安市,610100
1150,782884,外国语言文学类,2020,631,1.0,10698,文学,外国语言文学类,陕西省西安市,陕西省,西安市,610100
1151,783964,软件工程,2020,641,2.0,10697,工学,计算机类,陕西省西安市,陕西省,西安市,610100
1152,785045,电子科学与技术,2020,639,2.0,10697,工学,电子信息类,陕西省西安市,陕西省,西安市,610100
1153,786127,计算机类,2020,639,2.0,10697,工学,计算机类,陕西省西安市,陕西省,西安市,610100
1154,787210,应用统计学,2020,638,2.0,10697,理学,统计学类,陕西省西安市,陕西省,西安市,610100
1155,788294,经济学,2020,638,2.0,10697,经济学,经济学类,陕西省西安市,陕西省,西安市,610100
1156,789379,数学类,2020,638,2.0,10697,理学,数学类,陕西省西安市,陕西省,西安市,610100
1157,790465,生物科学类,2020,638,2.0,10697,理学,生物科学类,陕西省西安市,陕西省,西安市,610100
1158,791552,文物保护技术,2020,637,2.0,10697,历史学,历史学类,陕西省西安市,陕西省,西安市,610100
1159,792640,生物科学,2020,637,2.0,10697,理学,生物科学类,陕西省西安市,陕西省,西安市,610100
1160,793729,化学类,2020,636,2.0,10697,理学,化学类,陕西省西安市,陕西省,西安市,610100
1161,794819,化学工程与工艺,2020,636,2.0,10697,工学,化工与制药类,陕西省西安市,陕西省,西安市,610100
1162,795910,生物医学科学,2020,636,2.0,10697,医学,基础医学类,陕西省西安市,陕西省,西安市,610100
1163,797002,电子信息科学与技术,2020,611,2.0,10697,工学,电子信息类,陕西省西安市,陕西省,西安市,610100
1164,798095,考古学,2020,617,1.0,10697,历史学,历史学类,陕西省西安市,陕西省,西安市,610100
1165,799189,汉语国际教育,2020,614,1.0,10697,文学,中国语言文学类,陕西省西安市,陕西省,西安市,610100
1166,800284,汉语言文学,2020,614,1.0,10697,文学,中国语言文学类,陕西省西安市,陕西省,西安市,610100
1167,801380,工商管理类,2020,613,1.0,10697,管理学,工商管理类,陕西省西安市,陕西省,西安市,610100
1168,802477,新闻传播学类,2020,613,1.0,10697,文学,新闻传播学类,陕西省西安市,陕西省,西安市,610100
1169,803575,社会工作,2020,612,1.0,10697,法学,社会学类,陕西省西安市,陕西省,西安市,610100
1170,804674,哲学,2020,611,1.0,10697,哲学,哲学类,陕西省西安市,陕西省,西安市,610100
1171,805774,金融学（智能金融与区块链金融）,2020,661,2.0,10651,经济学,金融学类,四川省成都市,四川省,成都市,510100
1172,806875,金融学（证券与期货方向）,2020,655,2.0,10651,经济学,金融学类,四川省成都市,四川省,成都市,510100
1173,807977,金融学（双语实验班）,2020,652,2.0,10651,经济学,金融学类,四川省成都市,四川省,成都市,510100
1174,809080,统计学类,2020,652,2.0,10651,理学,统计学类,四川省成都市,四川省,成都市,510100
1175,810184,金融数学,2020,650,2.0,10651,经济学,金融学类,四川省成都市,四川省,成都市,510100
1176,811289,投资学,2020,648,2.0,10651,经济学,金融学类,四川省成都市,四川省,成都市,510100
1177,812395,审计学,2020,648,2.0,10651,管理学,工商管理类,四川省成都市,四川省,成都市,510100
1178,813502,金融学类,2020,648,2.0,10651,经济学,金融学类,四川省成都市,四川省,成都市,510100
1179,814610,法学,2020,648,2.0,10651,法学,法学类,四川省成都市,四川省,成都市,510100
1180,815719,会计学,2020,647,2.0,10651,管理学,工商管理类,四川省成都市,四川省,成都市,510100
1181,816829,财政学类,2020,647,2.0,10651,经济学,财政学类,四川省成都市,四川省,成都市,510100
1182,817940,保险学（精算双语实验班）,2020,646,2.0,10651,经济学,金融学类,四川省成都市,四川省,成都市,510100
1183,819052,会计学（注册会计师专门化方向）,2020,646,2.0,10651,管理学,工商管理类,四川省成都市,四川省,成都市,510100
1184,820165,保险学（财务与会计双语实验班）,2020,645,2.0,10651,经济学,金融学类,四川省成都市,四川省,成都市,510100
1185,821279,计算机类,2020,645,2.0,10651,工学,计算机类,四川省成都市,四川省,成都市,510100
1186,822394,人力资源管理,2020,644,2.0,10651,管理学,工商管理类,四川省成都市,四川省,成都市,510100
1187,823510,管理科学,2020,644,2.0,10651,管理学,管理科学与工程类,四川省成都市,四川省,成都市,510100
1188,824627,财务管理,2020,644,2.0,10651,管理学,工商管理类,四川省成都市,四川省,成都市,510100
1189,825745,经济统计学,2020,644,2.0,10651,经济学,经济学类,四川省成都市,四川省,成都市,510100
1190,826864,经济与贸易类,2020,644,2.0,10651,经济学,经济与贸易类,四川省成都市,四川省,成都市,510100
1191,827984,数学与应用数学（经济数学方向）,2020,644,2.0,10651,理学,数学类,四川省成都市,四川省,成都市,510100
1192,829105,工商管理（双语实验班）,2020,643,2.0,10651,管理学,工商管理类,四川省成都市,四川省,成都市,510100
1193,830227,信息管理与信息系统,2020,643,2.0,10651,管理学,管理科学与工程类,四川省成都市,四川省,成都市,510100
1194,831350,会计学（双语实验班）,2020,642,2.0,10651,管理学,工商管理类,四川省成都市,四川省,成都市,510100
1195,832474,外国语言文学类,2020,642,2.0,10651,文学,外国语言文学类,四川省成都市,四川省,成都市,510100
