,id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2,college_loc,provinceLoc,cityLoc,adcode,cityScore,c2code,majorScore,preRanking
200,208099,风景园林,2020,663,2.0,10561,工学,建筑类,广东省广州市,广东省,广州市,440100,80.36,['0813'],90.0,0
201,208225,工程力学(创新班),2020,663,2.0,10561,工学,力学类,广东省广州市,广东省,广州市,440100,80.36,['0801'],76.0,0
202,208352,材料类,2020,662,2.0,10561,工学,材料类,广东省广州市,广东省,广州市,440100,80.36,['0805'],90.0,0
203,208480,电气类,2020,662,2.0,10561,工学,电气类,广东省广州市,广东省,广州市,440100,80.36,['0808'],83.0,0
204,208609,分子科学与工程,2020,662,2.0,10561,理学,化学类,广东省广州市,广东省,广州市,440100,80.36,['0703'],83.0,0
205,208739,土木工程(卓越全英班),2020,662,2.0,10561,工学,土木类,广东省广州市,广东省,广州市,440100,80.36,['0814'],86.0,0
206,208870,机械工程(卓越双语班),2020,661,2.0,10561,工学,机械类,广东省广州市,广东省,广州市,440100,80.36,['0802'],90.0,0
207,209002,机械类,2020,661,2.0,10561,工学,机械类,广东省广州市,广东省,广州市,440100,80.36,['0802'],90.0,0
208,209135,经济学类,2020,661,2.0,10561,经济学,经济学类,广东省广州市,广东省,广州市,440100,80.36,['0201'],83.81559011164275,0
209,209269,物理学类,2020,661,2.0,10561,理学,物理学类,广东省广州市,广东省,广州市,440100,80.36,['0702'],76.0,0
210,209404,应用物理学(严济慈英才班),2020,661,2.0,10561,理学,物理学类,广东省广州市,广东省,广州市,440100,80.36,['0702'],76.0,0
211,209540,会计学,2020,660,2.0,10561,管理学,工商管理类,广东省广州市,广东省,广州市,440100,80.36,['1202'],86.0,0
212,209677,环境科学与工程类,2020,660,2.0,10561,工学,环境科学与工程类,广东省广州市,广东省,广州市,440100,80.36,['0830'],90.0,0
213,209815,工业设计,2020,660,2.0,10561,工学,机械类,广东省广州市,广东省,广州市,440100,80.36,['0802'],90.0,0
214,209954,生物医学工程,2020,660,2.0,10561,工学,生物医学工程类,广东省广州市,广东省,广州市,440100,80.36,['0831'],86.0,0
215,210094,工商管理(全英班),2020,659,2.0,10561,管理学,工商管理类,广东省广州市,广东省,广州市,440100,80.36,['1202'],86.0,0
216,210235,工商管理类,2020,659,2.0,10561,管理学,工商管理类,广东省广州市,广东省,广州市,440100,80.36,['1202'],86.0,0
217,210377,轻工类,2020,659,2.0,10561,工学,轻工类,广东省广州市,广东省,广州市,440100,80.36,['0822'],96.0,0
218,210520,土木类,2020,659,2.0,10561,工学,土木类,广东省广州市,广东省,广州市,440100,80.36,['0814'],86.0,0
219,210664,新闻传播学类,2020,659,2.0,10561,文学,新闻传播学类,广东省广州市,广东省,广州市,440100,80.36,['0503'],80.0,0
220,210809,临床医学,2020,659,2.0,10561,医学,临床医学类,广东省广州市,广东省,广州市,440100,80.36,['1002'],83.81559011164275,0
221,210955,食品科学与工程类,2020,658,2.0,10561,工学,食品科学与工程类,广东省广州市,广东省,广州市,440100,80.36,['0832'],90.0,0
222,211102,电气工程及其自动化(3加2中澳班),2020,657,2.0,10561,工学,电气类,广东省广州市,广东省,广州市,440100,80.36,['0808'],83.0,0
223,211250,化工与制药类,2020,657,2.0,10561,工学,化工与制药类,广东省广州市,广东省,广州市,440100,80.36,['0817'],90.0,0
224,211399,生物科学类,2020,657,2.0,10561,理学,生物科学类,广东省广州市,广东省,广州市,440100,80.36,['0710'],80.0,0
225,211549,交通运输类,2020,657,2.0,10561,工学,交通运输类,广东省广州市,广东省,广州市,440100,80.36,['0823'],80.0,0
226,211700,经济学(创新班),2020,630,1.0,10561,经济学,经济学类,广东省广州市,广东省,广州市,440100,80.36,['0201'],83.81559011164275,0
227,211852,经济学类,2020,628,1.0,10561,经济学,经济学类,广东省广州市,广东省,广州市,440100,80.36,['0201'],83.81559011164275,0
228,212005,法学(卓越法律班),2020,627,1.0,10561,法学,法学类,广东省广州市,广东省,广州市,440100,80.36,['0301'],80.0,0
229,212159,工商管理类,2020,625,1.0,10561,管理学,工商管理类,广东省广州市,广东省,广州市,440100,80.36,['1202'],86.0,0
230,212314,法学类,2020,624,1.0,10561,法学,法学类,广东省广州市,广东省,广州市,440100,80.36,['0301'],80.0,0
231,212470,行政管理,2020,623,1.0,10561,管理学,公共管理类,广东省广州市,广东省,广州市,440100,80.36,['1204'],80.0,0
232,212627,旅游管理类,2020,623,1.0,10561,管理学,旅游管理类,广东省广州市,广东省,广州市,440100,80.36,['1209'],83.81559011164275,0
233,212785,日语,2020,623,1.0,10561,文学,外国语言文学类,广东省广州市,广东省,广州市,440100,80.36,['0502'],80.0,0
234,212944,新闻传播学类,2020,623,1.0,10561,文学,新闻传播学类,广东省广州市,广东省,广州市,440100,80.36,['0503'],80.0,0
235,213104,汉语言文学（基地班）,2020,630,1.0,10610,文学,中国语言文学类,四川省成都市,四川省,成都市,510100,72.23,['0501'],93.0,0
236,213265,马克思主义理论,2020,626,1.0,10610,法学,马克思主义理论类,四川省成都市,四川省,成都市,510100,72.23,['0305'],90.0,0
237,213427,化学类,2020,659,2.0,10610,理学,化学类,四川省成都市,四川省,成都市,510100,72.23,['0703'],90.0,0
238,213590,物理学类,2020,662,2.0,10610,理学,物理学类,四川省成都市,四川省,成都市,510100,72.23,['0702'],83.0,0
239,213754,土木工程,2020,660,2.0,10610,工学,土木类,四川省成都市,四川省,成都市,510100,72.23,['0814'],83.0,0
240,213919,公共管理类,2020,659,2.0,10610,管理学,公共管理类,四川省成都市,四川省,成都市,510100,72.23,['1204'],90.0,0
241,214085,电气工程及其自动化,2020,663,2.0,10610,工学,电气类,四川省成都市,四川省,成都市,510100,72.23,['0808'],80.0,0
242,214252,哲学,2020,661,2.0,10610,哲学,哲学类,四川省成都市,四川省,成都市,510100,72.23,['0101'],83.0,0
243,214420,药学,2020,659,2.0,10610,医学,药学类,四川省成都市,四川省,成都市,510100,72.23,['1007'],90.0,0
244,214589,经济学类,2020,633,1.0,10610,经济学,经济学类,四川省成都市,四川省,成都市,510100,72.23,['0201'],83.0,0
245,214759,土木工程,2020,660,2.0,10610,工学,土木类,四川省成都市,四川省,成都市,510100,72.23,['0814'],83.0,0
246,214930,医学技术类,2020,662,2.0,10610,医学,医学技术类,四川省成都市,四川省,成都市,510100,72.23,['1010'],83.67629085889955,0
247,215102,高分子材料与工程,2020,660,2.0,10610,工学,材料类,四川省成都市,四川省,成都市,510100,72.23,['0805'],90.0,0
248,215275,工商管理类,2020,660,2.0,10610,管理学,工商管理类,四川省成都市,四川省,成都市,510100,72.23,['1202'],90.0,0
249,215449,微电子科学与工程,2020,664,2.0,10610,工学,电子信息类,四川省成都市,四川省,成都市,510100,72.23,['0809'],73.0,0
250,215624,旅游管理类,2020,632,1.0,10610,管理学,旅游管理类,四川省成都市,四川省,成都市,510100,72.23,['1209'],83.67629085889955,0
251,215800,工科试验班（生物质加工利用工程）,2020,660,2.0,10610,工学,生物工程类,四川省成都市,四川省,成都市,510100,72.23,['0838'],83.67629085889955,0
252,215977,生物科学类,2020,661,2.0,10610,理学,生物科学类,四川省成都市,四川省,成都市,510100,72.23,['0710'],90.0,0
253,216155,工科试验班（机械及其自动化）,2020,662,2.0,10610,工学,机械类,四川省成都市,四川省,成都市,510100,72.23,['0802'],83.0,0
254,216334,新闻传播学类,2020,633,1.0,10610,文学,新闻传播学类,四川省成都市,四川省,成都市,510100,72.23,['0503'],86.0,0
255,216514,建筑学,2020,660,2.0,10610,工学,建筑类,四川省成都市,四川省,成都市,510100,72.23,['0813'],83.67629085889955,0
256,216695,生物医学工程,2020,661,2.0,10610,工学,生物医学工程类,四川省成都市,四川省,成都市,510100,72.23,['0831'],90.0,0
257,216877,电子信息类,2020,664,2.0,10610,工学,电子信息类,四川省成都市,四川省,成都市,510100,72.23,"['0809', '0810']",78.0,0
258,217060,工科试验班(动力装备与安全),2020,661,2.0,10610,工学,能源动力类,四川省成都市,四川省,成都市,510100,72.23,['0807'],76.0,0
259,217244,自动化,2020,663,2.0,10610,工学,自动化类,四川省成都市,四川省,成都市,510100,72.23,['0811'],73.0,0
260,217429,中国语言文学类,2020,660,2.0,10610,文学,中国语言文学类,四川省成都市,四川省,成都市,510100,72.23,['0501'],93.0,0
261,217615,工科试验班（水利、能源动力与城市地下空间）,2020,659,2.0,10610,工学,水利类,四川省成都市,四川省,成都市,510100,72.23,['0815'],86.0,0
262,217802,生物科学（计算生物学双学士学位）,2020,660,2.0,10610,理学,生物科学类,四川省成都市,四川省,成都市,510100,72.23,['0710'],90.0,0
263,217990,核工程与核技术,2020,659,2.0,10610,工学,核工程类,四川省成都市,四川省,成都市,510100,72.23,['0827'],80.0,0
264,218179,材料类,2020,659,2.0,10610,工学,材料类,四川省成都市,四川省,成都市,510100,72.23,['0805'],90.0,0
265,218369,会计学(ACCA方向),2020,632,1.0,10610,管理学,工商管理类,四川省成都市,四川省,成都市,510100,72.23,['1202'],90.0,0
266,218560,法学,2020,636,1.0,10610,法学,法学类,四川省成都市,四川省,成都市,510100,72.23,['0301'],86.0,0
267,218752,卫生检验与检疫,2020,664,2.0,10610,医学,医学技术类,四川省成都市,四川省,成都市,510100,72.23,['1010'],83.67629085889955,0
268,218945,软件工程,2020,665,2.0,10610,工学,计算机类,四川省成都市,四川省,成都市,510100,72.23,['0812'],86.0,0
269,219139,计算机类,2020,665,2.0,10610,工学,计算机类,四川省成都市,四川省,成都市,510100,72.23,['0812'],86.0,0
270,219334,数学类,2020,668,2.0,10610,理学,数学类,四川省成都市,四川省,成都市,510100,72.23,['0701'],90.0,0
271,219530,预防医学,2020,670,2.0,10610,医学,公共卫生与预防医学类,四川省成都市,四川省,成都市,510100,72.23,['1004'],83.0,0
272,219727,会计学(ACCA方向),2020,664,2.0,10610,管理学,工商管理类,四川省成都市,四川省,成都市,510100,72.23,['1202'],90.0,0
273,219925,网络空间安全,2020,666,2.0,10610,工学,计算机类,四川省成都市,四川省,成都市,510100,72.23,['0812'],86.0,0
274,220124,临床医学（八年制）,2020,686,2.0,10610,医学,临床医学类,四川省成都市,四川省,成都市,510100,72.23,['1002'],90.0,0
275,220324,经济学类,2020,664,2.0,10610,经济学,经济学类,四川省成都市,四川省,成都市,510100,72.23,['0201'],83.0,0
276,220525,口腔医学（五年制）,2020,683,2.0,10610,医学,口腔医学类,四川省成都市,四川省,成都市,510100,72.23,['1003'],96.0,0
277,220727,法医学（法医学与法学双学士学位）,2020,669,2.0,10610,法学,法学类,四川省成都市,四川省,成都市,510100,72.23,['0301'],86.0,0
278,220930,数学与应用数学（数学经济学双学士学位）,2020,665,2.0,10610,"理学,经济学","数学类,经济学类",四川省成都市,四川省,成都市,510100,72.23,"['0701', '0201']",86.5,0
279,221134,临床医学（五年制）,2020,677,2.0,10610,医学,临床医学类,四川省成都市,四川省,成都市,510100,72.23,['1002'],90.0,0
280,221339,金融学类,2020,666,2.0,10610,经济学,金融学类,四川省成都市,四川省,成都市,510100,72.23,['0202'],80.0,0
281,221960,保险学,2020,651,2.0,10532,经济学,金融学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0202'],86.0,0
282,222169,材料科学与工程,2020,651,2.0,10532,工学,材料类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0805'],83.0,0
283,222379,测控技术与仪器,2020,652,2.0,10532,工学,仪器类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0804'],83.13421052631578,0
284,222590,城乡规划,2020,650,2.0,10532,工学,建筑类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0813'],83.0,0
285,222802,电气工程及其自动化,2020,652,2.0,10532,工学,电气类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0808'],86.0,0
286,223015,电子科学与技术,2020,653,2.0,10532,工学,电子信息类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0809'],80.0,0
287,223229,电子商务,2020,650,2.0,10532,管理学,电子商务类,湖南省长沙市,湖南省,长沙市,430100,66.93,['1208'],83.13421052631578,0
288,223444,电子信息工程,2020,652,2.0,10532,工学,电子信息类,湖南省长沙市,湖南省,长沙市,430100,66.93,"['0809', '0810']",78.0,0
289,223660,法学,2020,652,2.0,10532,法学,法学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0301'],83.0,0
290,223877,给排水科学与工程,2020,651,2.0,10532,工学,土木类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0814'],90.0,0
291,224095,工商管理,2020,651,2.0,10532,管理学,工商管理类,湖南省长沙市,湖南省,长沙市,430100,66.93,['1202'],90.0,0
292,224314,工业设计,2020,651,2.0,10532,工学,机械类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0802'],90.0,0
293,224534,国际经济与贸易,2020,652,2.0,10532,经济学,经济与贸易类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0202'],86.0,0
294,224755,国际经济与贸易（实验班）,2020,653,2.0,10532,经济学,经济与贸易类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0202'],86.0,0
295,224977,化学工程与工艺,2020,651,2.0,10532,工学,化工与制药类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0817'],83.0,0
296,225200,化学类,2020,652,2.0,10532,理学,化学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0703'],90.0,0
297,225424,环境科学与工程类,2020,651,2.0,10532,工学,环境科学与工程类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0830'],86.0,0
298,225649,会计学,2020,652,2.0,10532,管理学,工商管理类,湖南省长沙市,湖南省,长沙市,430100,66.93,['1202'],90.0,0
299,225875,机器人工程,2020,653,2.0,10532,工学,自动化类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0811'],83.0,0
300,226102,机械类,2020,651,2.0,10532,工学,机械类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0802'],90.0,0
301,226330,计算机科学与技术,2020,656,2.0,10532,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0812'],86.0,0
302,226559,计算机科学与技术（拔尖实验班）,2020,659,2.0,10532,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0812'],86.0,0
303,226789,计算机科学与技术（智能班）,2020,655,2.0,10532,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0812'],86.0,0
304,227020,建筑环境与能源应用工程,2020,651,2.0,10532,工学,土木类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0814'],90.0,0
305,227252,建筑学,2020,654,2.0,10532,工学,建筑类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0813'],83.0,0
306,227485,金融学,2020,653,2.0,10532,经济学,金融学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0202'],86.0,0
307,227719,精算学,2020,653,2.0,10532,经济学,金融学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0202'],86.0,0
308,227954,经济学类,2020,653,2.0,10532,经济学,经济学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0201'],80.0,0
309,228190,理科试验班,2020,654,2.0,10532,理学,,湖南省长沙市,湖南省,长沙市,430100,66.93,['0700'],83.6,0
310,228427,能源与动力工程,2020,651,2.0,10532,工学,能源动力类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0807'],83.13421052631578,0
311,228665,软件工程,2020,653,2.0,10532,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0812'],86.0,0
312,228904,生物技术,2020,651,2.0,10532,理学,生物科学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0710'],76.0,0
313,229144,生物医学工程,2020,650,2.0,10532,工学,生物医学工程类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0831'],83.13421052631578,0
